Column1,Column2,Column3
фуд-флористка,1:conc:hum:prof,
фузилер,1:conc:hum:prof,
фузобактерія,1:conc:animal,
фула,1:abst:lang,
фулбрайтівець,1:conc:hum,
фульбе,1:conc:hum:group,
фундаменталіст,1:conc:hum,
фундаменталістка,1:conc:hum,
фундатор,1:conc:hum,
фундаторка,1:conc:hum,
функціоналіст,1:conc:hum,
функціонер,1:conc:hum,
функціонерка,1:conc:hum,
функція,1:abst,
фур'єрист,1:conc:hum,
фуражир,1:conc:hum:prof,
фуркало,1:conc:hum,
фурман,1:conc:hum:prof,
фурнітурник,1:conc:hum:prof,
фурнітурниця,1:conc:hum:prof,
фурія,1:conc:hum:2:conc:supernat,
футболоман,1:conc:hum,
футболофіл,1:conc:hum,
футболіст,1:conc:hum:prof,
футболістка,1:conc:hum:prof,
футзаліст,1:conc:hum:prof,
футзалістка,1:conc:hum:prof,
футлярник,1:conc:hum:prof,
футурист,1:conc:hum,
футуристка,1:conc:hum,
футуролог,1:conc:hum:prof,
футурологиня,1:conc:hum:prof,
фюрер,1:conc:hum,
фюрерка,1:conc:hum,
фігляр,1:conc:hum:prof,
фіглярка,1:conc:hum,
фігурант,1:conc:hum,
фігурантка,1:conc:hum,
фігурист,1:conc:hum:prof,
фігуристка,1:conc:hum:prof,
фіджі,1:abst:lang,
фіджійка,1:conc:hum,
фіджієць,1:conc:hum,
фідуціар,1:conc:hum,
фідуціарій,1:conc:hum,
фізалія,1:conc:animal,
фізик,1:conc:hum:prof,
фізикиня,1:conc:hum:prof,
фізико-географ,1:conc:hum:prof,
фізико-хемік,1:conc:hum:prof,
фізико-хімік,1:conc:hum:prof,
фізичка,1:conc:hum:prof,
фізкерівник,1:conc:hum,
фізкультурник,1:conc:hum,
фізкультурниця,1:conc:hum,
фізорг,1:conc:hum,
фізособа,1:conc:hum,
фізрук,1:conc:hum:prof,
фізіатр,1:conc:hum:prof,
фізіократ,1:conc:hum,
фізіолог,1:conc:hum:prof,
фізіологиня,1:conc:hum:prof,
фізіономіст,1:conc:hum,
фізіономістка,1:conc:hum,
фізіотерапевт,1:conc:hum:prof,
фізіотерапевтка,1:conc:hum:prof,
фікрайтер,1:conc:hum:prof,
фіксер,1:conc:hum:prof,
фіксерка,1:conc:hum:prof,
фіксувальник,1:conc:hum,
філадельфієць,1:conc:hum,
філант,1:conc:animal,
філантроп,1:conc:hum,
філантропка,1:conc:hum,
філателіст,1:conc:hum,
філателістка,1:conc:hum,
філер,1:conc:hum:prof,
філокартист,1:conc:hum:prof,
філокартистка,1:conc:hum:prof,
філоксера,1:conc:animal,
філолог,1:conc:hum:prof,
філологиня,1:conc:hum:prof,
філософ,1:conc:hum:prof,
філософиня,1:conc:hum:prof,
філософка,1:conc:hum:prof,
філофоніст,1:conc:hum:prof,
філуменіст,1:conc:hum:prof,
філуменістка,1:conc:hum:prof,
фільм,1:conc:work:2:conc:stuff:3:conc:thing,
фільмар,1:conc:hum:prof,
фільмарка,1:conc:hum:prof,
фільммейкер,1:conc:hum:prof,
фільммейкерка,1:conc:hum:prof,
фільмознавець,1:conc:hum:prof,
фільмознавиця,1:conc:hum:prof,
фільмоперевірниця,1:conc:hum:prof,
фільмороб,1:conc:hum:prof,
фільмувальник,1:conc:hum:prof,
фільтрувальник,1:conc:hum:prof,
філігранник,1:conc:hum:prof,
філіппінець,1:conc:hum,
філіппінка,1:conc:hum,
філістер,1:conc:hum,
філістерка,1:conc:hum,
філістимець,1:conc:hum,
філістимка,1:conc:hum,
філістимлянин,1:conc:hum,
філістимлянка,1:conc:hum,
фін,1:conc:hum,
фіна,1:conc:animal,
фінагент,1:conc:hum:prof,
фіналіст,1:conc:hum,
фіналістка,1:conc:hum,
фінансист,1:conc:hum,
фінансистка,1:conc:hum,
фінансувальник,1:conc:hum,
фінвал,1:conc:animal,
фінгарант,1:conc:hum,
фіндиректор,1:conc:hum,
фіндиректорка,1:conc:hum,
фінка,1:conc:hum,
фінляндець,1:conc:hum,
фінляндка,1:conc:hum,
фінн,1:conc:hum,
фіно-угри,1:conc:hum:group,
фіно-угрин,1:conc:hum,
фіно-угрознавство,1:abst:study,
фінпосередник,1:conc:hum,
фінрегулятор,1:conc:hum,
фінська,1:abst:lang,
фінікійка,1:conc:hum,
фінікіянин,1:conc:hum,
фінікіянка,1:conc:hum,
фінікієць,1:conc:hum,
фінінспектор,1:conc:hum,
фінішер,1:conc:hum,
фінішерка,1:conc:hum,
фінішувальник,1:conc:hum,
фінішувальниця,1:conc:hum,
фірман,1:conc:hum:prof,
фірманка,1:conc:hum,
фірмач,1:conc:hum,
фірташівець,1:conc:hum,
фірчак,1:conc:animal,
фіскал,1:conc:hum:prof,
фіскалка,1:conc:hum:prof,
фіскальник,1:conc:hum:prof,
фіт-модель,1:conc:hum:prof,
фітнесистка,1:conc:hum:prof,
фітобіолог,1:conc:hum:prof,
фітовірусолог,1:conc:hum:prof,
фітодизайнер,1:conc:hum:prof,
фітоетнолог,1:conc:hum:prof,
фітолог,1:conc:hum:prof,
фітомайстриня,1:conc:hum:prof,
фітономус,1:conc:animal,
фітопалеонтолог,1:conc:hum:prof,
фітопатолог,1:conc:hum:prof,
фітопатологиня,1:conc:hum:prof,
фітосанітар,1:conc:hum:prof,
фітотерапевт,1:conc:hum:prof,
фітофаг,1:conc:animal,
фітоімунолог,1:conc:hum:prof,
фіфа,1:conc:hum,
фіфочка,1:conc:hum,
фіхтеанець,1:conc:hum,
фіґляр,1:conc:hum:prof,
фіґлярка,1:conc:hum:prof,
хабалка,1:conc:hum,
хабарник,1:conc:hum,
хабарниця,1:conc:hum,
хабародавець,1:conc:hum,
хабародавиця,1:conc:hum,
хабароодержувач,1:conc:hum,
хабароотримувач,1:conc:hum,
хабета,1:conc:animal,
хавбек,1:conc:hum:prof,
хаджі,1:conc:hum,
хазар,1:conc:hum,
хазарин,1:conc:hum,
хазарка,1:conc:hum,
хазяйка,1:conc:hum,
хазяйчик,1:conc:hum,
хазяєчка,1:conc:hum,
хазяїн,1:conc:hum,
хайда,1:abst:lang,
хайкерка,1:conc:hum:prof,
хайпожер,1:conc:hum:negat,
хакан,1:conc:hum,
хакас,1:conc:hum,
хакаска,1:conc:hum,
хакатонець,1:conc:hum,
хакатонка,1:conc:hum,
хакер,1:conc:hum:prof,
хакерка,1:conc:hum:prof,
хакерша,1:conc:hum:prof,
хактивіст,1:conc:hum:prof,
хактивістка,1:conc:hum,
халамидник,1:conc:hum,
халамидниця,1:conc:hum:negat,
халатник,1:conc:hum,
халдей,1:conc:hum,
халдейка,1:conc:hum,
халтурник,1:conc:hum,
халтурниця,1:conc:hum,
халтурщиця,1:conc:hum:negat,
халупник,1:conc:hum,
хальциди,1:conc:animal,
халявник,1:conc:hum,
халявниця,1:conc:hum:negat,
халявщик,1:conc:hum,
халявщиця,1:conc:hum:negat,
халіф,1:conc:hum,
хам,1:conc:hum:negat,
хамасовець,1:conc:hum,
хамасівець,1:conc:hum,
хамелеон,1:conc:animal,
хамелеонові,1:conc:animal,
хамидло,1:conc:hum:negat,
хамка,1:conc:hum,
хамло,1:conc:hum:negat,
хамлюга,1:conc:hum:negat,
хамса,1:conc:animal,
хамула,1:conc:hum:negat,
хамітка,1:conc:hum,
хан,1:conc:hum,
ханаанець,1:conc:hum,
ханаанка,1:conc:hum,
ханафіт,1:conc:hum,
хангул,1:abst:lang,
ханжа,1:conc:hum,
ханига,1:conc:hum,
ханти,1:conc:hum:group,
хануну,1:abst:lang,
ханурик,1:conc:hum:negat,
ханша,1:conc:hum:kin,
хаптурник,1:conc:hum,
хапуга,1:conc:hum,
хапун,1:conc:hum,
хапунка,1:conc:hum,
характер,1:abst:psych:2:abst,
характерник,1:conc:hum:prof,
характерниця,1:conc:hum:prof,
хардкорниця,1:conc:hum,
хардкорщиця,1:conc:hum,
хардлайнер,1:conc:hum,
харедим,1:conc:hum:group,
харедім,1:conc:hum:group,
харза,1:conc:animal,
хариджанин,1:conc:hum,
хариджит,1:conc:hum,
харизмат,1:conc:hum,
харизматик,1:conc:hum,
харизматка,1:conc:hum,
харків'янин,1:conc:hum,
харків'янка,1:conc:hum,
харківець,1:conc:hum,
харківка,1:conc:hum,
харпак,1:conc:hum,
харпачка,1:conc:hum,
харцер,1:conc:hum:prof,
харцерка,1:conc:hum,
харциз,1:conc:hum,
харцизник,1:conc:hum,
харцизяка,1:conc:hum,
харчовик,1:conc:hum:prof,
харчівник,1:conc:hum,
харіус,1:conc:animal,
харіусові,1:conc:animal,
хасид,1:conc:hum,
хаскі,1:conc:animal,
хата,1:conc:build:container,
хатник,1:conc:supernat,
хаус-вокалістка,1:conc:hum:prof,
хаус-співачка,1:conc:hum:prof,
хауса,1:abst:lang,
хафіз,1:conc:hum:prof,
хахол,1:conc:hum,
хв'юрер,1:conc:hum,
хвалитель,1:conc:hum,
хвалителька,1:conc:hum,
хвалько,1:conc:hum,
хвалій,1:conc:hum,
хвалійка,1:conc:hum,
хвастун,1:conc:hum,
хвастуха,1:conc:hum,
хват,1:conc:hum,
хвилина,1:abst:time:period&unit:2:abst:time:moment:3:abst:time:period,
хвиля,1:conc:2:abst:move&form:3:conc:move&form:4:abst:5:abst:time:moment,
хвинтик,1:conc:hum,
хвойда,1:conc:hum,
хворий,1:conc:hum,
хвороба,1:abst:disease,
хворяка,1:conc:hum,
хвостаті,1:conc:animal,
хвостистка,1:conc:hum,
хвостокол,1:conc:animal,
хевсур,1:conc:hum,
хед-хантер,1:conc:hum:prof,
хеджер,1:conc:hum:prof:2:conc:org,
хедлайнер,1:conc:hum,
хедлайнерка,1:conc:hum,
хедхантер,1:conc:hum:prof,
хедхантерка,1:conc:hum:prof,
хейтер,1:conc:hum,
хейтерка,1:conc:hum,
хек,1:conc:animal,
хелікобактерія,1:conc:animal,
хемік,1:conc:hum:prof,
хемікиня,1:conc:hum:prof,
херсонесець,1:conc:hum,
херсонесит,1:conc:hum,
херсонець,1:conc:hum,
херсонка,1:conc:hum,
херсоніт,1:conc:hum,
херувим,1:conc:supernat,
херувимчик,1:conc:supernat,
хети,1:conc:hum:group,
хижак,1:conc:animal:2:conc:hum,
хижачка,1:conc:hum,
хизун,1:conc:hum,
химера,1:conc:supernat,
химерник,1:conc:hum,
химерниця,1:conc:hum,
химородник,1:conc:hum:prof,
химородниця,1:conc:hum:prof,
хирляк,1:conc:hum,
хирлячка,1:conc:hum,
хиряк,1:conc:hum,
хитрик,1:conc:hum,
хитрун,1:conc:hum,
хитрунець,1:conc:hum,
хитрунка,1:conc:hum,
хитрунчик,1:conc:hum,
хитруха,1:conc:hum,
хитрюга,1:conc:hum,
хитряк,1:conc:hum,
хитрячок,1:conc:hum,
хлист,1:conc:hum,
хлоп'я,1:conc:hum,
хлоп'яга,1:conc:hum,
хлоп'як,1:conc:hum,
хлоп'ятко,1:conc:hum,
хлоп'яточко,1:conc:hum,
хлоп,1:conc:hum,
хлопак,1:conc:hum,
хлопака,1:conc:hum,
хлопан,1:conc:hum,
хлопачка,1:conc:hum,
хлопець,1:conc:hum ,
хлопець,1:conc:hum,
хлопище,1:conc:hum,
хлопоман,1:conc:hum,
хлопунці,1:conc:animal,
хлопцюга,1:conc:hum,
хлопча,1:conc:hum,
хлопчак,1:conc:hum,
хлопчатко,1:conc:hum,
хлопченя,1:conc:hum,
хлопченятко,1:conc:hum,
хлопчик,1:conc:hum,
хлопчина,1:conc:hum,
хлопчинка,1:conc:hum,
хлопчисько,1:conc:hum,
хлопчичок,1:conc:hum,
хлопчище,1:conc:hum,
хлопійко,1:conc:hum,
хлоробактерія,1:conc:animal,
хльорка,1:conc:hum,
хлюст,1:conc:hum,
хляндра,1:conc:hum,
хліб,1:conc:stuff&food:2:conc:food:3:conc:plant:part:4:conc:plant:collect:5:abst,
хлібник,1:conc:hum:prof,
хлібовиробник,1:conc:hum:prof,
хлібодавець,1:conc:hum,
хлібодар,1:conc:hum,
хлібодарник,1:conc:hum,
хлібозаготівельник,1:conc:hum:prof,
хлібозаготівник,1:conc:hum:prof,
хлібоздавальник,1:conc:hum,
хлібопека,1:conc:hum:prof,
хлібопекар,1:conc:hum:prof,
хлібопромисловець,1:conc:hum,
хлібороб,1:conc:hum:prof,
хліборобка,1:conc:hum:prof,
хліборіз,1:conc:hum:prof,
хлібосол,1:conc:hum,
хлібосолка,1:conc:hum,
хліботорговець,1:conc:hum:prof,
хмарник,1:conc:hum:prof,
хмельничанин,1:conc:hum,
хмельничанка,1:conc:hum,
хмельниччанин,1:conc:hum,
хмеляр,1:conc:hum:prof,
хмонг,1:abst:lang,
хоббіт,1:conc:hum,
хоботні,1:conc:animal,
хобіт,1:conc:supernat,
хованець,1:conc:hum:2:conc:supernat,
ховрах,1:conc:animal,
ховрашеня,1:conc:animal,
ховрашок,1:conc:animal,
ходак,1:conc:hum:2:conc:hum:prof,
ходжа,1:conc:hum,
ходок,1:conc:hum,
ходуличник,1:conc:animal,
ходуліст,1:conc:hum:prof,
ходулістка,1:conc:hum:prof,
ходунок,1:conc:hum,
хозар,1:conc:hum,
хозарин,1:conc:hum,
хозарка,1:conc:hum,
хокеїст,1:conc:hum:prof,
хокеїстка,1:conc:hum:prof,
холерик,1:conc:hum,
холерні,1:conc:hum:group,
холмогорка,1:conc:animal,
холмщак,1:conc:hum,
холмщанин,1:conc:hum,
холодноярець,1:conc:hum,
холодноярівець,1:conc:hum,
холоп,1:conc:hum,
холопка,1:conc:hum,
холостяк,1:conc:hum,
холостячка,1:conc:hum,
холощій,1:conc:hum,
холуй,1:conc:hum:negat,
хом'як,1:conc:animal,
хом'якові,1:conc:animal,
хом'ячок,1:conc:animal,
хопер,1:conc:hum:prof,:xp1
хопі,1:conc:hum:group,
хорват,1:conc:hum,
хорватка,1:conc:hum,
хордові,1:conc:animal,
хореограф,1:conc:hum:prof,
хореографиня,1:conc:hum:prof,
хореографка,1:conc:hum:prof,
хорист,1:conc:hum:prof,
хористка,1:conc:hum:prof,
хормейстер,1:conc:hum:prof,
хормейстерка,1:conc:hum:prof,
хоробрий,1:conc:hum,
хоровик,1:conc:hum:prof,
хороводниця,1:conc:hum,
хоровідниця,1:conc:hum,
хоронитель,1:conc:hum,
хоронителька,1:conc:hum,
хорошень,1:conc:hum,
хорошист,1:conc:hum,
хорошистка,1:conc:hum,
хорошуля,1:conc:hum,
хорошун,1:conc:hum,
хорошунчик,1:conc:hum,
хорт,1:conc:animal,
хортеня,1:conc:animal,
хортик,1:conc:animal,
хортиця,1:conc:animal,
хортище,1:conc:animal,
хоругвоносець,1:conc:hum,
хоружий,1:conc:hum:prof,
хорунженко,1:conc:hum:kin,
хорунжий,1:conc:hum:prof,
хорунжівна,1:conc:hum:kin,
хостер,1:conc:org,:anim
хостес,1:conc:hum,
хоумскулер,1:conc:hum:prof,
хоумскулерка,1:conc:hum,
